scenario,strategy,seed,samples,avg_offered_load_mbps,avg_accepted_load_mbps,avg_capacity_mbps,avg_goodput_mbps,avg_queue,final_capacity_mbps,final_goodput_mbps,final_queue,final_blocked_rate,final_blocked_queue_cap_rate,final_blocked_timeout_rate,final_utilization,final_fairness,avg_utilization,avg_fairness,avg_acceptance_rate,avg_service_rate,final_mean_served_delay_s,final_p95_served_delay_s,final_mean_timeout_delay_s
baseline,longest_queue_first,46,600,40.43983309375151,40.43983309375151,50.72855342684514,40.40795274742151,1.2333333333333334,24.44751140943256,24.44751140943256,1,0.0,0.0,0.0,0.125,1.0,0.23895833333333333,0.8393977519323659,0.9983333333333333,0.9832185099820282,2.5205761316872426,7.0,0.0
baseline,longest_queue_first,47,600,46.523040333042054,46.523040333042054,57.07972585363025,46.35657259541171,1.5183333333333333,56.30412746248362,56.30412746248362,4,0.0,0.0,0.0,0.25,0.9893073079483027,0.27166666666666667,0.8735035498110608,1.0,0.9832899502295279,2.72936660268714,7.0,0.0
baseline,longest_queue_first,48,600,44.677184733329916,44.677184733329916,55.11522729033754,44.48448450076851,1.465,97.98353645181895,88.56738369981218,3,0.0,0.0,0.0,0.5,0.9926191857734552,0.265,0.8876445788298457,0.9966666666666667,0.9801584327115205,2.6711281070745696,7.0,0.0
baseline,longest_queue_first,49,600,40.195607575037386,40.195607575037386,50.97161583966136,40.195607575037386,1.2766666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.24416666666666667,0.8695570116970069,1.0,0.9847911763112325,2.560081466395112,6.0,0.0
baseline,longest_queue_first,50,600,39.13661619741322,39.13661619741322,49.72369636340997,39.13661619741322,1.2666666666666666,24.44751140943256,8.0,0,0.0,0.0,0.0,0.125,1.0,0.236875,0.8527836115764367,1.0,0.9830323201828445,2.4960629921259843,7.0,0.0
baseline,longest_queue_first,51,600,39.66233794715092,39.66233794715092,50.96020144313839,39.524268973004176,1.2283333333333333,74.62002585921431,74.62002585921432,3,0.0,0.0,0.0,0.375,0.991886218465517,0.24208333333333334,0.8712887893323502,1.0,0.9892491722132989,2.42578125,6.0,0.0
baseline,greedy_backlog,42,600,43.47403861164897,43.47403861164897,54.69890032818828,43.315678785749384,1.4333333333333333,50.27393622349042,47.74807421413253,1,0.0,0.0,0.0,0.25,0.9992482704672878,0.26104166666666667,0.8782335880648363,1.0,0.9811810640192743,2.6615087040618954,7.0,0.0
baseline,greedy_backlog,43,600,39.802748316274226,39.802748316274226,50.40428708675618,39.52870570456016,1.215,128.9988360621301,125.775324807103,4,0.0,0.0,0.0,0.625,0.9926063815050383,0.241875,0.8588129181751941,0.9983333333333333,0.9877695078002244,2.413255360623782,6.0,0.0
baseline,greedy_backlog,44,600,39.39442576493566,39.39442576493566,49.87887443767093,39.39442576493566,1.2466666666666666,84.75554733463866,48.384177638965426,0,0.0,0.0,0.0,0.375,0.9714807661034095,0.23541666666666666,0.8745664846805844,1.0,0.9882377154505637,2.481188118811881,6.0,0.0
baseline,greedy_backlog,45,600,36.176089856061935,36.176089856061935,45.808425513798305,36.15015950031472,1.105,26.674257877442603,26.674257877442603,1,0.0,0.0,0.0,0.125,1.0,0.21791666666666668,0.8351401451804836,1.0,0.9834036903928325,2.432900432900433,6.0,0.0
baseline,greedy_backlog,46,600,40.43983309375151,40.43983309375151,50.72855342684514,40.40795274742151,1.2333333333333334,24.44751140943256,24.44751140943256,1,0.0,0.0,0.0,0.125,1.0,0.23895833333333333,0.8393977519323659,0.9983333333333333,0.9832185099820282,2.5205761316872426,7.0,0.0
baseline,greedy_backlog,47,600,46.523040333042054,46.523040333042054,57.07972585363025,46.35657259541171,1.5183333333333333,56.30412746248362,56.30412746248362,4,0.0,0.0,0.0,0.25,0.9893073079483027,0.27166666666666667,0.8735035498110608,1.0,0.9832899502295279,2.72936660268714,7.0,0.0
baseline,greedy_backlog,48,600,44.677184733329916,44.677184733329916,55.11522729033754,44.48448450076851,1.465,97.98353645181895,88.56738369981218,3,0.0,0.0,0.0,0.5,0.9926191857734552,0.265,0.8876445788298457,0.9966666666666667,0.9801584327115205,2.6711281070745696,7.0,0.0
baseline,greedy_backlog,49,600,40.195607575037386,40.195607575037386,50.97161583966136,40.195607575037386,1.2766666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.24416666666666667,0.8695570116970069,1.0,0.9847911763112325,2.560081466395112,6.0,0.0
baseline,greedy_backlog,50,600,39.13661619741322,39.13661619741322,49.72369636340997,39.13661619741322,1.2666666666666666,24.44751140943256,8.0,0,0.0,0.0,0.0,0.125,1.0,0.236875,0.8527836115764367,1.0,0.9830323201828445,2.4960629921259843,7.0,0.0
baseline,greedy_backlog,51,600,39.66233794715092,39.66233794715092,50.96020144313839,39.524268973004176,1.2283333333333333,74.62002585921431,74.62002585921432,3,0.0,0.0,0.0,0.375,0.991886218465517,0.24208333333333334,0.8712887893323502,1.0,0.9892491722132989,2.42578125,6.0,0.0
baseline_queue_cap,proportional_fair,42,600,766.2760178948384,637.4910663622335,150.40781585010254,150.27581391020846,908.7283333333334,151.06104800626886,151.06104800626892,1507,0.16694560669456068,0.16694560669456068,0.0,1.0,0.9364756522853466,0.99625,0.9198917167360867,0.9759980110739794,0.20143776885370215,241.60743801652893,462.0,0.0
baseline_queue_cap,proportional_fair,43,600,759.8008368706072,631.4323963407113,150.48198374071688,150.4665099981799,930.195,151.07985063930715,151.0798506393072,1517,0.18074735987002438,0.18074735987002438,0.0,1.0,0.9319887686574543,0.9985416666666667,0.9112477719032349,0.9711115860527335,0.1983214181850995,245.556,449.0,0.0
baseline_queue_cap,proportional_fair,44,600,764.4133077715236,635.2026578786877,151.60044827274805,151.44314607091889,917.1133333333333,150.71020406316754,150.7102040631676,1514,0.16817434210526316,0.16817434210526316,0.0,1.0,0.9411809738999124,0.9989583333333333,0.9095330564256621,0.9773692255957682,0.2246060878992624,227.7583497053045,451.0,0.0
baseline_queue_cap,proportional_fair,45,600,787.1612102454801,631.8099123508016,151.60733879867638,151.52172245192483,917.8266666666667,151.40889062745214,151.40889062745217,1513,0.17980295566502463,0.17980295566502463,0.0,1.0,0.9288087644272315,0.9985416666666667,0.9111780784516992,0.9774983700153416,0.20419095176144586,238.16494845360825,445.0,0.0
baseline_queue_cap,proportional_fair,46,600,752.7792334683929,647.6903690224628,150.76485601599722,150.71759322675828,898.2016666666667,151.64009258192934,151.64009258192937,1516,0.14395886889460155,0.14395886889460155,0.0,1.0,0.9259285372384364,0.9985416666666667,0.9133952717111553,0.9804215471130989,0.20582203655179113,239.14522821576764,463.0,0.0
baseline_queue_cap,proportional_fair,47,600,776.7866375396233,644.3278475685498,150.54311481275238,150.46826519955079,949.4383333333334,152.39526651645625,152.3952665164563,1516,0.18128654970760233,0.18128654970760233,0.0,1.0,0.9188186060481602,0.9995833333333334,0.9217317000170112,0.9741077277704744,0.17330801013000693,252.3310810810811,472.0,0.0
baseline_queue_cap,proportional_fair,48,600,786.1313096884865,653.9848829836341,151.01569002145487,150.9807932890147,925.4483333333334,150.31985751753194,150.319857517532,1515,0.17642209398186315,0.17642209398186315,0.0,1.0,0.9449533001923869,0.9975,0.899857277469649,0.9708007298604995,0.19399749209787753,236.28571428571428,457.0,0.0
baseline_queue_cap,proportional_fair,49,600,743.3465389769656,625.9378034625872,151.14621033678299,150.9229656450768,886.135,152.0317959479708,152.03179594797086,1516,0.16279069767441862,0.16279069767441862,0.0,1.0,0.9218456351703334,0.99875,0.914267086509292,0.980542021071886,0.2235010804963327,230.108,440.0,0.0
baseline_queue_cap,proportional_fair,50,600,778.7999490711376,621.5315861459957,150.65924341838488,150.57942217748055,922.1,152.89988196632498,152.89988196632504,1516,0.18716577540106952,0.18716577540106952,0.0,1.0,0.9127432938258352,0.9983333333333333,0.9163348903102043,0.9732033306139682,0.19104768417978524,242.06739130434784,450.0,0.0
baseline_queue_cap,proportional_fair,51,600,770.4303003527792,624.7789370411912,151.66106946660412,151.61574288583066,911.82,151.354474177214,151.35447417721406,1501,0.18327183271832717,0.18327183271832717,0.0,1.0,0.9287995867242527,0.9989583333333333,0.9020459266870301,0.9722983202506773,0.2101999200360648,231.4358452138493,436.0,0.0
baseline_queue_cap,round_robin,42,600,766.2760178948384,629.016250305675,149.853592335741,149.67798427958317,902.875,150.42533021983195,150.42533021983198,1499,0.17615062761506275,0.17615062761506275,0.0,1.0,0.9429411864269189,0.99625,0.9418499731676923,0.9728316054241539,0.20091187892353402,232.59574468085106,464.0,0.0
baseline_queue_cap,round_robin,43,600,759.8008368706072,629.1958475775359,150.07612296487105,150.0255759711832,925.6366666666667,150.42533021983195,150.42533021983198,1510,0.1827782290820471,0.1827782290820471,0.0,1.0,0.9429411864269189,0.9985416666666667,0.9418436289450566,0.9671634586250991,0.19368370418523573,248.8585657370518,461.0,0.0
baseline_queue_cap,round_robin,44,600,764.4133077715236,633.3005278443395,150.7333976710251,150.51731041528762,916.655,150.42533021983195,150.42533021983198,1505,0.17557565789473684,0.17557565789473684,0.0,1.0,0.9429411864269189,0.9989583333333333,0.9425144800738171,0.9740602349058234,0.22225720148041234,229.598,471.0,0.0
baseline_queue_cap,round_robin,45,600,787.1612102454801,630.2404471764191,150.35250763677521,150.24157846466034,919.7566666666667,150.42533021983195,150.42533021983198,1515,0.18308702791461412,0.18308702791461412,0.0,1.0,0.9429411864269189,0.9985416666666667,0.9425614806222756,0.9757951948558978,0.19499766572823857,239.70526315789473,440.0,0.0
baseline_queue_cap,round_robin,46,600,752.7792334683929,646.1476693272664,150.41080063653447,150.3082919207364,893.03,150.42533021983195,150.42533021983198,1505,0.1443873179091688,0.1443873179091688,0.0,1.0,0.9429411864269189,0.9985416666666667,0.9421900433515269,0.9776292611084346,0.20227458288997893,242.71138211382114,463.0,0.0
baseline_queue_cap,round_robin,47,600,776.7866375396233,641.486650536634,150.36281309902674,150.29510447020073,946.8016666666666,150.42533021983195,150.42533021983198,1516,0.18170426065162906,0.18170426065162906,0.0,1.0,0.9429411864269189,0.9995833333333334,0.9420550991280882,0.9722486852243039,0.17294194462903797,252.4446952595937,483.0,0.0
baseline_queue_cap,round_robin,48,600,786.1313096884865,651.3860458005329,149.94123119088877,149.8767958185335,917.6083333333333,150.42533021983195,150.42533021983198,1515,0.17848309975267931,0.17848309975267931,0.0,1.0,0.9429411864269189,0.9975,0.9417902810307623,0.9673996656378603,0.19390107117454292,226.2405857740586,458.0,0.0
baseline_queue_cap,round_robin,49,600,743.3465389769656,611.7856214601596,150.71670497492934,150.409562044737,881.575,150.42533021983195,150.42533021983198,1514,0.17068106312292358,0.17068106312292358,0.0,1.0,0.9429411864269189,0.99875,0.9429770539644591,0.9780004322011838,0.22340955974231191,218.7888198757764,435.0,0.0
baseline_queue_cap,round_robin,50,600,778.7999490711376,626.1793486212979,150.21005231255685,150.12322432485095,916.4616666666667,150.42533021983195,150.42533021983198,1516,0.18716577540106952,0.18716577540106952,0.0,1.0,0.9429411864269189,0.9983333333333333,0.9421881465450169,0.971389623161646,0.1905394371858655,235.61521739130436,455.0,0.0
baseline_queue_cap,round_robin,51,600,770.4303003527792,620.388523676388,150.7108181135277,150.53262438047787,908.4883333333333,150.42533021983195,150.42533021983198,1491,0.18737187371873718,0.18737187371873718,0.0,1.0,0.9429411864269189,0.9989583333333333,0.942505335370685,0.968611511726045,0.20773342568243186,234.9470468431772,463.0,0.0
baseline_queue_cap,longest_queue_first,42,600,766.2760178948384,634.6285657155263,150.37027969861126,150.21881630894416,907.42,151.00381607464678,151.00381607464683,1508,0.1686192468619247,0.1686192468619247,0.0,1.0,0.9329803450675879,0.99625,0.9349796976752525,0.975383177782395,0.2013588398317811,238.31106471816284,458.0,0.0
baseline_queue_cap,longest_queue_first,43,600,759.8008368706072,628.1999810371436,150.3333911630374,150.2925259541863,930.0166666666667,152.2771165045804,152.27711650458045,1515,0.1803411860276198,0.1803411860276198,0.0,1.0,0.9187198213006891,0.9985416666666667,0.9388758120073535,0.970200270211357,0.19592611145192315,248.80119284294236,457.0,0.0
baseline_queue_cap,longest_queue_first,44,600,764.4133077715236,636.7460399601263,151.17429235215016,150.98867096618073,919.0683333333334,149.8604481168618,149.86044811686185,1513,0.1689967105263158,0.1689967105263158,0.0,1.0,0.9457211653502141,0.9989583333333333,0.9369523507914783,0.9770612686263109,0.22387605727860518,230.09251968503938,462.0,0.0
baseline_queue_cap,longest_queue_first,45,600,787.1612102454801,639.1471225624317,150.9387444707273,150.82050338119336,920.815,150.3809107541281,150.38091075412814,1514,0.180623973727422,0.180623973727422,0.0,1.0,0.9403613010286225,0.9985416666666667,0.9352619589510748,0.9773531866002848,0.19717000393920436,241.02489626556016,443.0,0.0
baseline_queue_cap,longest_queue_first,46,600,752.7792334683929,645.1996215695085,150.59195639367474,150.51196201110085,898.5666666666667,150.99852448714645,150.99852448714648,1513,0.14481576692373607,0.14481576692373607,0.0,1.0,0.9368552957562682,0.9985416666666667,0.9398624511919871,0.979858500201064,0.2025900280839029,240.96687370600415,460.0,0.0
baseline_queue_cap,longest_queue_first,47,600,776.7866375396233,641.1695946533459,150.44135518263437,150.38662718378657,949.2633333333333,151.2074989221641,151.20749892216415,1517,0.18128654970760233,0.18128654970760233,0.0,1.0,0.9351295687764651,0.9995833333333334,0.9412538262131989,0.9740280128248584,0.1733275383559685,251.62076749435667,477.0,0.0
baseline_queue_cap,longest_queue_first,48,600,786.1313096884865,654.455533675579,150.60540648327867,150.5646799135827,924.4833333333333,150.902607207802,150.90260720780205,1516,0.1768342951360264,0.1768342951360264,0.0,1.0,0.9382703969949011,0.9975,0.9334013316630696,0.9700504065238595,0.1921653744659458,234.72972972972974,460.0,0.0
baseline_queue_cap,longest_queue_first,49,600,743.3465389769656,621.1912500733588,151.0146830138024,150.72637329347864,885.5816666666667,152.78112961092648,152.78112961092654,1516,0.16403654485049834,0.16403654485049834,0.0,1.0,0.9149364708787383,0.99875,0.938742718319491,0.9796979642900739,0.2232854388105647,229.62776659959758,454.0,0.0
baseline_queue_cap,longest_queue_first,50,600,778.7999490711376,629.3951267736733,149.9724968109817,149.84598543001968,922.3083333333333,151.98940548563883,151.98940548563885,1515,0.18922254216371864,0.18922254216371864,0.0,1.0,0.9224672915152777,0.9983333333333333,0.9449550738620733,0.9727631891018729,0.18785475426058676,240.73245614035088,458.0,0.0
baseline_queue_cap,longest_queue_first,51,600,770.4303003527792,630.1772306254181,151.12117493213339,151.02649369861692,911.805,150.39346405997708,150.3934640599771,1495,0.18040180401804018,0.18040180401804018,0.0,1.0,0.9393517173449136,0.9989583333333333,0.9373439840732274,0.9712766158265149,0.20910719690983717,240.08134920634922,461.0,0.0
baseline_queue_cap,greedy_backlog,42,600,766.2760178948384,679.9667558347993,191.41734672967945,191.25904771522767,881.8066666666666,186.87591520319546,186.87591520319543,1516,0.11464435146443515,0.11464435146443515,0.0,1.0,0.9807465687885016,0.99625,0.9838201196137495,0.9908911180709186,0.24619368509810244,222.505,431.0,0.0
baseline_queue_cap,greedy_backlog,43,600,759.8008368706072,673.7562210599989,191.16594132829928,191.14623441465244,891.935,188.47109609848863,188.4710960984886,1514,0.12753858651502845,0.12753858651502845,0.0,1.0,0.9868987971377308,0.9985416666666667,0.9823257799728297,0.9860417746548442,0.25508571572080363,216.67034700315457,432.0,0.0
baseline_queue_cap,greedy_backlog,44,600,764.4133077715236,668.6434169180174,189.25535408085818,189.09907846931728,881.3083333333333,185.83049107888533,185.83049107888533,1516,0.12088815789473684,0.12088815789473684,0.0,1.0,0.9897986941894172,0.9989583333333333,0.9808961223192648,0.989949146669354,0.27270377053738665,204.15594855305466,421.0,0.0
baseline_queue_cap,greedy_backlog,45,600,787.1612102454801,683.9213173832684,191.05915977808095,190.8874556654402,874.2333333333333,188.27919930038652,188.2791993003865,1510,0.12520525451559936,0.12520525451559936,0.0,1.0,0.9768975910801235,0.9985416666666667,0.9830524456812229,0.9892557410424934,0.2565995050765115,215.69082125603865,413.0,0.0
baseline_queue_cap,greedy_backlog,46,600,752.7792334683929,687.893391462232,190.80135406839813,190.71151764422402,858.8916666666667,182.44385037569342,182.44385037569342,1518,0.0895458440445587,0.0895458440445587,0.0,1.0,0.9535281688920003,0.9985416666666667,0.9796704820806559,0.9930854684868031,0.25934876540742513,216.57331136738057,438.0,0.0
baseline_queue_cap,greedy_backlog,47,600,776.7866375396233,673.87199737444,190.23576522791657,190.15903066722115,914.845,180.13179745268928,180.13179745268928,1517,0.13283208020050125,0.13283208020050125,0.0,1.0,0.9600034772860526,0.9995833333333334,0.9806325098802876,0.9861846664223464,0.22009370836756934,230.55635062611807,471.0,0.0
baseline_queue_cap,greedy_backlog,48,600,786.1313096884865,687.4692328945157,188.04109095046326,187.99401286071338,901.305,198.0496242787945,198.04962427879454,1514,0.13314097279472384,0.13314097279472384,0.0,1.0,0.9866773914692958,0.9975,0.9799594397819518,0.9857479182342525,0.2365415399930634,218.9219015280136,439.0,0.0
baseline_queue_cap,greedy_backlog,49,600,743.3465389769656,655.1631065804556,189.0024609764206,188.7524024393251,846.51,177.08914008195356,177.08914008195356,1514,0.11586378737541528,0.11586378737541528,0.0,1.0,0.9640443749236048,0.99875,0.9797420437342149,0.9911578540827697,0.27181800892565305,208.11544715447155,401.0,0.0
