time,offered_load_mbps,accepted_load_mbps,capacity_sum_mbps,goodput_sum_mbps,served_step_mb,queue_sum,blocked_rate,blocked_queue_cap_rate,blocked_timeout_rate,utilization,fairness
57.0,1289.6338962533955,1102.1483901885194,149.65875439610898,147.49123746987468,18.436404683734334,63,0.5679012345679012,0.16049382716049382,0.4074074074074074,1.0,0.9536452011602711
58.0,511.6692963122965,417.3413511924116,153.292190879163,153.292190879163,19.161523859895375,65,0.5645161290322581,0.16129032258064516,0.4032258064516129,1.0,0.9643962442413507
59.0,705.4764998282105,506.57469616245606,154.94716779797992,154.94716779797992,19.36839597474749,60,0.5873015873015873,0.1626984126984127,0.4246031746031746,1.0,0.9458977555557225
60.0,761.8860409421503,388.3398690693498,153.31835985379237,153.31835985379234,19.164794981724043,60,0.5968992248062015,0.17054263565891473,0.4263565891472868,1.0,0.9598255634975124
61.0,1514.4529968619072,1276.4699627350437,148.3410761774562,148.34107617745616,18.54263452218202,60,0.596958174904943,0.17110266159695817,0.42585551330798477,1.0,0.9643087558285423
62.0,1558.9843710952596,1558.9843710952596,150.0299171594175,150.02991715941752,18.75373964492719,62,0.5910780669144982,0.16728624535315986,0.42379182156133827,1.0,0.9394160326531237
63.0,765.8957081652233,733.8851622611172,148.58543613452443,148.58543613452446,18.573179516815557,66,0.5854545454545454,0.16727272727272727,0.41818181818181815,1.0,0.9594767909335525
64.0,607.6981603459312,525.5748465157242,148.73163178796048,148.73163178796048,18.59145397349506,67,0.5842293906810035,0.16845878136200718,0.4157706093189964,1.0,0.9558112663599758
65.0,320.90764822804397,320.90764822804397,148.89092969202508,148.8909296920251,18.61136621150314,68,0.5836298932384342,0.16725978647686832,0.41637010676156583,1.0,0.9562454076695798
66.0,403.4524730975081,403.4524730975081,149.3400927773606,149.3400927773606,18.667511597170076,64,0.5985915492957746,0.16549295774647887,0.43309859154929575,1.0,0.949655381184494
67.0,1867.9370900670756,1310.2680518068696,148.8666335073417,148.8666335073417,18.608329188417713,69,0.5952380952380952,0.16666666666666666,0.42857142857142855,1.0,0.9561788280142197
68.0,422.699155704895,143.85848407525222,148.50712853832957,148.5071285383296,18.5633910672912,69,0.5959595959595959,0.16835016835016836,0.4276094276094276,1.0,0.9588788955874009
69.0,163.0159735405093,163.0159735405093,148.782638513523,148.782638513523,18.597829814190376,69,0.5986622073578596,0.16722408026755853,0.431438127090301,1.0,0.9561886265767627
70.0,792.0903049474657,578.0404099595016,149.12890655365302,149.12890655365302,18.641113319206628,67,0.6118421052631579,0.17105263157894737,0.4407894736842105,1.0,0.9502591288245664
71.0,897.4986486764772,685.1202574741767,150.20725738539002,150.20725738539005,18.775907173173756,69,0.6129032258064516,0.17096774193548386,0.44193548387096776,1.0,0.9374581686578833
72.0,428.80821620474666,428.80821620474666,148.3744562939462,148.37445629394617,18.54680703674327,69,0.6134185303514377,0.16932907348242812,0.4440894568690096,1.0,0.9564423309094479
73.0,334.35337651350966,334.35337651350966,148.0117172858403,148.01171728584032,18.50146466073004,68,0.6178343949044586,0.16878980891719744,0.44904458598726116,1.0,0.9627356444501215
74.0,2203.8291323849635,2203.8291323849635,148.22385697382464,148.22385697382464,18.52798212172808,73,0.6080246913580247,0.16358024691358025,0.4444444444444444,1.0,0.9555350172314605
75.0,65.7439942147532,39.876659444276626,148.45160005704852,148.45160005704852,18.556450007131065,73,0.6104294478527608,0.1656441717791411,0.4447852760736196,1.0,0.9555022564244027
76.0,135.8528012180703,135.8528012180703,148.21253957734788,148.21253957734788,18.526567447168485,74,0.6109422492401215,0.1641337386018237,0.44680851063829785,1.0,0.9530526951725866
77.0,722.2467312072822,722.2467312072822,149.49298639853097,149.49298639853097,18.68662329981637,74,0.6137724550898204,0.16167664670658682,0.45209580838323354,1.0,0.9382802013544685
78.0,1888.6367111434133,1827.4789824764566,146.54891513542512,146.54891513542512,18.31861439192814,71,0.6220238095238095,0.1636904761904762,0.4583333333333333,1.0,0.9751460124431951
79.0,596.8548579460174,342.3383479642397,150.52954012185802,150.52954012185805,18.816192515232256,71,0.6264705882352941,0.16470588235294117,0.46176470588235297,1.0,0.9217832390439413
80.0,1551.9811644492104,1140.6284977332868,146.24758056148957,146.24758056148957,18.280947570186196,74,0.6242774566473989,0.16473988439306358,0.4595375722543353,1.0,0.9751091437734692
81.0,833.0418192704606,833.0418192704606,150.04877736460278,150.0487773646028,18.75609717057535,71,0.632183908045977,0.16379310344827586,0.46839080459770116,1.0,0.9243515863750834
82.0,352.08972865792,276.56790921255777,146.79206785450225,146.79206785450225,18.34900848181278,67,0.6430594900849859,0.1643059490084986,0.47875354107648727,1.0,0.9638163412448333
83.0,516.9248138277318,361.0850543161262,148.30037624886913,148.30037624886913,18.53754703110864,64,0.651685393258427,0.16573033707865167,0.4859550561797753,1.0,0.9406214659930947
84.0,117.4027908474644,20.216976629862444,147.39383611034853,147.39383611034853,18.424229513793566,62,0.6601671309192201,0.16991643454038996,0.49025069637883006,1.0,0.9545853939571901
85.0,771.9895569458889,749.4891329055658,148.6414944112163,148.6414944112163,18.58018680140204,62,0.6611570247933884,0.17079889807162535,0.4903581267217631,1.0,0.9366895678151573
86.0,56.52649090660375,56.52649090660375,147.99838685764124,147.99838685764124,18.499798357205155,62,0.6612021857923497,0.16939890710382513,0.4918032786885246,1.0,0.9455865083526759
87.0,1508.6709430421365,1508.6709430421365,147.57021111458283,147.57021111458278,18.446276389322847,60,0.6711590296495957,0.16711590296495957,0.5040431266846361,1.0,0.9498157209841076
88.0,967.663632842067,967.663632842067,148.58815845821354,148.58815845821357,18.573519807276696,61,0.6693333333333333,0.16533333333333333,0.504,1.0,0.9399488439773767
89.0,248.96408640692368,248.96408640692368,147.349808909471,142.87609690412364,17.859512113015455,60,0.6693121693121693,0.164021164021164,0.5052910052910053,1.0,0.9520003518362096
90.0,940.8343923225066,854.5738876256637,152.16247383756058,152.16247383756058,19.020309229695073,63,0.6632124352331606,0.16321243523316062,0.5,1.0,0.9360588594992525
91.0,1173.868675361406,693.8396913561849,151.191961527868,149.58833916158122,18.698542395197652,61,0.6692307692307692,0.16666666666666666,0.5025641025641026,1.0,0.941679460140379
92.0,90.32756355270814,90.32756355270814,158.48273538506294,158.48273538506294,19.810341923132867,60,0.6709183673469388,0.16581632653061223,0.5051020408163265,1.0,0.9508084490460231
93.0,318.80830543201785,109.13602715311478,154.87560960234057,154.8756096023406,19.359451200292575,59,0.6734177215189874,0.16962025316455695,0.5037974683544304,1.0,0.941008144586523
94.0,561.9811728508132,513.6065780544625,154.5589980337804,154.55899803378043,19.319874754222553,55,0.6875,0.1725,0.515,1.0,0.9443788851462461
95.0,1036.6477089374353,627.8180595700669,149.33671287464094,149.3367128746409,18.667089109330114,60,0.6798029556650246,0.1724137931034483,0.5073891625615764,1.0,0.9247190636730835
96.0,1098.8065546544494,780.6873963611887,147.00788998364294,142.97747683002953,17.87218460375369,60,0.681265206812652,0.17518248175182483,0.5060827250608273,1.0,0.9575511101575142
97.0,596.5275842538504,395.99347977989277,152.00453168042037,152.0045316804204,19.00056646005255,57,0.6875,0.1778846153846154,0.5096153846153846,1.0,0.9437106880518469
98.0,1121.9028998593112,511.46881685511664,151.01245476143671,151.01245476143671,18.87655684517959,59,0.6848341232227488,0.18009478672985782,0.504739336492891,1.0,0.9576207837424485
99.0,1119.661109061702,1119.661109061702,152.44979432747186,152.44979432747186,19.056224290933983,59,0.6870588235294117,0.17882352941176471,0.508235294117647,1.0,0.942414548646879
100.0,1060.0813429634632,1060.0813429634632,151.2593889457263,151.2593889457263,18.907423618215788,58,0.6923076923076923,0.17715617715617715,0.5151515151515151,1.0,0.9588549554314919
101.0,462.3616662882257,421.17729227720326,151.4521541498844,151.45215414988442,18.931519268735553,60,0.6912442396313364,0.1774193548387097,0.5138248847926268,1.0,0.9600101190749765
102.0,422.9470333220928,272.54246120828014,153.27499978832782,153.27499978832782,19.159374973540977,60,0.6940639269406392,0.1780821917808219,0.5159817351598174,1.0,0.9407745821199271
103.0,476.8732258725827,170.0093325758048,149.65036914015596,149.65036914015596,18.706296142519495,59,0.6977272727272728,0.17954545454545454,0.5181818181818182,1.0,0.9369725842959665
104.0,146.91887793712516,146.91887793712516,148.20321124958446,148.20321124958446,18.525401406198057,61,0.6945701357466063,0.17873303167420815,0.5158371040723982,1.0,0.9574178644281278
105.0,1231.1940568462742,1231.1940568462742,150.04687352434328,150.04687352434328,18.75585919054291,62,0.6919642857142857,0.17633928571428573,0.515625,1.0,0.9355334840436398
106.0,694.9841306590738,694.9841306590738,149.74371791429434,149.74371791429436,18.717964739286796,59,0.6911111111111111,0.17555555555555555,0.5155555555555555,1.0,0.9421319528572654
107.0,779.1157275960718,779.1157275960718,149.4061917022905,149.40619170229047,18.67577396278631,60,0.6923076923076923,0.17362637362637362,0.5186813186813187,1.0,0.9440202530606128
108.0,715.8739623300655,551.433992652599,149.45644284614275,149.45644284614275,18.682055355767844,60,0.6943231441048034,0.17467248908296942,0.519650655021834,1.0,0.949486632222775
109.0,94.77362554906284,94.77362554906284,148.80104345033521,148.80104345033521,18.600130431291902,59,0.6956521739130435,0.17391304347826086,0.5217391304347826,1.0,0.9554424683496436
110.0,1120.6629451521605,599.3730590562332,149.69229327295128,149.69229327295128,18.71153665911891,57,0.7032258064516129,0.17634408602150536,0.5268817204301075,1.0,0.9458804394954872
111.0,401.0359288269621,325.06982004598973,150.24713627892072,147.3368367808461,18.417104597605764,55,0.7051282051282052,0.17735042735042736,0.5277777777777778,1.0,0.9407219085013749
112.0,1429.3402927929133,1169.9809527847765,154.66865186883558,154.66865186883555,19.333581483604444,57,0.7033898305084746,0.17796610169491525,0.5254237288135594,1.0,0.9513395992495184
113.0,288.2004274089815,288.2004274089815,155.13979792192205,155.13979792192202,19.392474740240253,57,0.7019027484143763,0.17758985200845667,0.5243128964059197,1.0,0.9476416523558121
114.0,428.77070261049965,428.77070261049965,153.291905790478,153.29190579047798,19.161488223809748,58,0.7023060796645703,0.1761006289308176,0.5262054507337526,1.0,0.9656549975090841
115.0,846.3457204636337,595.7658098506687,160.19094237967235,160.19094237967235,20.023867797459044,60,0.7018633540372671,0.17598343685300208,0.525879917184265,1.0,0.9643870705671823
116.0,895.594257163647,895.594257163647,159.8549231990524,159.85492319905237,19.981865399881546,60,0.7037037037037037,0.1748971193415638,0.5288065843621399,1.0,0.9691508938275344
117.0,8.0,0.0,160.2154222384178,160.21542223841774,20.026927779802218,55,0.7084188911704312,0.17659137577002054,0.5318275154004107,1.0,0.9636947420110655
118.0,497.9961348552756,497.9961348552756,159.1486615282229,159.14866152822287,19.89358269102786,56,0.7081632653061225,0.17551020408163265,0.5326530612244897,1.0,0.9740677588034204
119.0,567.218626186859,567.218626186859,160.83867851793428,160.83867851793426,20.104834814741782,53,0.7128309572301426,0.17515274949083504,0.5376782077393075,1.0,0.9606008626354379
120.0,231.93741931368845,231.93741931368845,155.10619568110724,155.10619568110724,19.388274460138405,49,0.7195121951219512,0.17479674796747968,0.5447154471544715,1.0,0.9482630213126746
121.0,586.6985125414253,586.6985125414253,154.17491096913713,154.17491096913716,19.271863871142145,49,0.719758064516129,0.17338709677419356,0.5463709677419355,1.0,0.9628639276743709
122.0,889.3031367982585,889.3031367982585,154.25799338703087,154.25799338703084,19.282249173378855,51,0.718,0.172,0.546,1.0,0.9585311234086182
123.0,22.544307719539574,22.544307719539574,153.31262844569102,153.312628445691,19.164078555711374,50,0.718562874251497,0.17165668662674652,0.5469061876247505,1.0,0.9732330676127469
124.0,1693.8248707217158,1693.8248707217158,150.82643677943207,150.82643677943207,18.85330459742901,56,0.7092337917485265,0.16895874263261296,0.5402750491159135,1.0,0.9365987540792756
125.0,905.863747629516,905.863747629516,152.9748520235489,152.97485202354886,19.121856502943608,54,0.7134502923976608,0.16764132553606237,0.5458089668615984,1.0,0.9595969467902266
126.0,1069.4932316011304,621.8345874261157,154.67577136161262,154.6757713616126,19.334471420201574,55,0.7131782945736435,0.1686046511627907,0.5445736434108527,1.0,0.9341271169707375
127.0,931.8073253098124,931.8073253098124,155.26204272901956,155.26204272901956,19.407755341127444,54,0.7159309021113244,0.16698656429942418,0.5489443378119002,1.0,0.9589857771645305
128.0,974.3751914675335,509.80066912385615,154.80466015080145,154.80466015080145,19.35058251885018,56,0.7129277566539924,0.16730038022813687,0.5456273764258555,1.0,0.9592990933382481
129.0,720.8058837468297,720.8058837468297,155.88200040079187,155.6823981708478,19.460299771355974,56,0.7107750472589792,0.166351606805293,0.5444234404536862,1.0,0.9497562409321064
130.0,1260.8324034132033,1063.3421666298786,154.4307200355411,154.4307200355411,19.303840004442637,57,0.7097378277153558,0.16666666666666666,0.5430711610486891,1.0,0.9621398317213201
131.0,934.6934701773935,755.6678929956779,156.2740795582629,156.27407955826288,19.53425994478286,58,0.7087198515769945,0.16697588126159554,0.5417439703153989,1.0,0.9449481100381163
132.0,1144.764370780782,816.1612605115588,154.38144155595145,154.38144155595148,19.297680194493935,59,0.7095588235294118,0.16911764705882354,0.5404411764705882,1.0,0.9630908415270281
133.0,272.65541946182975,66.96986589319843,156.12020969938135,156.12020969938132,19.515026212422665,59,0.7093235831809872,0.170018281535649,0.5393053016453382,1.0,0.9464024706189282
134.0,241.179213313452,241.179213313452,154.4218745455442,150.14273814174817,18.76784226771852,59,0.7090909090909091,0.1690909090909091,0.54,1.0,0.9620344034520444
135.0,227.93824964129266,227.93824964129266,160.4641849135074,160.46418491350744,20.05802311418843,54,0.7119565217391305,0.16847826086956522,0.5434782608695652,1.0,0.9568302193621449
136.0,1578.0580693194433,1578.0580693194433,158.7983320056002,158.79833200560023,19.84979150070003,61,0.7046263345195729,0.16548042704626334,0.5391459074733096,1.0,0.9694824125604526
137.0,2627.3819142151765,2627.3819142151765,159.1787988868331,159.17879888683314,19.897349860854142,66,0.6984126984126984,0.164021164021164,0.5343915343915344,1.0,0.9647861653330717
138.0,327.6407717957678,138.0620952603955,159.51114778302096,159.51114778302096,19.93889347287762,65,0.702276707530648,0.16637478108581435,0.5359019264448336,1.0,0.9613111068306401
139.0,482.52259518924154,154.81656218894983,158.97054046496893,158.97054046496893,19.871317558121117,63,0.7038327526132404,0.16898954703832753,0.5348432055749129,1.0,0.9630062095422869
140.0,421.36394305011777,89.72742354954062,153.71731885751382,146.59066164126213,18.323832705157766,62,0.7048611111111112,0.1701388888888889,0.5347222222222222,1.0,0.9588836561333586
141.0,329.5255747594066,329.5255747594066,157.06964935070653,157.06964935070653,19.633706168838316,61,0.7076124567474048,0.1695501730103806,0.5380622837370242,1.0,0.9585147675260137
142.0,1283.5067631492761,742.0154643977501,157.37124465934622,157.37124465934622,19.671405582418277,62,0.7076923076923077,0.17264957264957265,0.535042735042735,1.0,0.9564785205622323
